2021-04-05 20:09:30,439 :: plutusLogger | INFO | Adding index: inflation_index
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Principal payment: 4298.898961458431
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Outstanding amount: -4298.898961454491
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,528 :: plutusLogger | INFO | [STEP 43] Total expenditures: 62632.23
2021-04-05 20:09:30,528 :: plutusLogger | INFO | [STEP 43] Free cash: 941341.84
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Amount deposited: 941341.8394645799 to account "rado_current_account"
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Discount factor: 0.9480
2021-04-05 20:09:30,528 :: plutusLogger | INFO | [STEP 43] Discounted free cash: 892436.61
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] New outstanding value of account rado_current_account is: 916341.84 
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] New outstanding value of account rado_saving_account is: 1100000.00 
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Real-estate price: 2444999.9999999967
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 43] Real-estate price: 192519.68503936986
2021-04-05 20:09:30,528 :: plutusLogger | INFO | [STEP 43] Portfolio value: 2637519.69
2021-04-05 20:09:30,528 :: plutusLogger | INFO | 
2021-04-05 20:09:30,528 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 44 <<<<<<<
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 44] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 44] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 44] Account "rado_current_account" value: 916341.8394645799
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 44] cash from PRIMARY current account "rado_current_account": 916341.84
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 44] Account "rado_saving_account" value: 1100000.0
2021-04-05 20:09:30,528 :: plutusLogger | DEBUG | [STEP 44] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Share "rado_O2_share" value: 62833.33333333343
2021-04-05 20:09:30,529 :: plutusLogger | INFO | [STEP 44] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,529 :: plutusLogger | INFO | [STEP 44] Total cash: 1026341.84
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Expenditures from the current account: 0.00
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Expenditures from the current account: 0.00
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Interest payment: -7.302239331785711
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Principal payment: 4306.201200790223
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Outstanding amount: -8605.100162244715
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,529 :: plutusLogger | INFO | [STEP 44] Total expenditures: 62632.23
2021-04-05 20:09:30,529 :: plutusLogger | INFO | [STEP 44] Free cash: 963709.61
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Amount deposited: 963709.6071697882 to account "rado_current_account"
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Discount factor: 0.9469
2021-04-05 20:09:30,529 :: plutusLogger | INFO | [STEP 44] Discounted free cash: 912509.44
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] New outstanding value of account rado_current_account is: 938709.61 
2021-04-05 20:09:30,529 :: plutusLogger | DEBUG | [STEP 44] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 44] New outstanding value of account rado_saving_account is: 1125000.00 
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 44] Real-estate price: 2459999.9999999967
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 44] Real-estate price: 193700.78740157458
2021-04-05 20:09:30,530 :: plutusLogger | INFO | [STEP 44] Portfolio value: 2653700.79
2021-04-05 20:09:30,530 :: plutusLogger | INFO | 
2021-04-05 20:09:30,530 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 45 <<<<<<<
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Account "rado_current_account" value: 938709.6071697882
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] cash from PRIMARY current account "rado_current_account": 938709.61
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Account "rado_saving_account" value: 1125000.0
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Share "rado_O2_share" value: 63125.000000000095
2021-04-05 20:09:30,530 :: plutusLogger | INFO | [STEP 45] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,530 :: plutusLogger | INFO | [STEP 45] Total cash: 1048709.61
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Expenditures from the current account: 0.00
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Expenditures from the current account: 0.00
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Interest payment: -14.616882467374584
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Principal payment: 4313.515843925812
2021-04-05 20:09:30,530 :: plutusLogger | DEBUG | [STEP 45] Outstanding amount: -12918.616006170527
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,531 :: plutusLogger | INFO | [STEP 45] Total expenditures: 62632.23
2021-04-05 20:09:30,531 :: plutusLogger | INFO | [STEP 45] Free cash: 986077.37
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] Amount deposited: 986077.3748749966 to account "rado_current_account"
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] Discount factor: 0.9457
2021-04-05 20:09:30,531 :: plutusLogger | INFO | [STEP 45] Discounted free cash: 932531.12
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] New outstanding value of account rado_current_account is: 961077.37 
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] New outstanding value of account rado_saving_account is: 1150000.00 
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] Real-estate price: 2474999.9999999967
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 45] Real-estate price: 194881.8897637793
2021-04-05 20:09:30,531 :: plutusLogger | INFO | [STEP 45] Portfolio value: 2669881.89
2021-04-05 20:09:30,531 :: plutusLogger | INFO | 
2021-04-05 20:09:30,531 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 46 <<<<<<<
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 46] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 46] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 46] Account "rado_current_account" value: 961077.3748749966
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 46] cash from PRIMARY current account "rado_current_account": 961077.37
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 46] Account "rado_saving_account" value: 1150000.0
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 46] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 46] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 46] Share "rado_O2_share" value: 63416.666666666766
2021-04-05 20:09:30,531 :: plutusLogger | INFO | [STEP 46] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,531 :: plutusLogger | DEBUG | [STEP 46] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,531 :: plutusLogger | INFO | [STEP 46] Total cash: 1071077.37
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Expenditures from the current account: 0.00
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Expenditures from the current account: 0.00
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Interest payment: -21.943950476234868
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Principal payment: 4320.842911934672
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Outstanding amount: -17239.4589181052
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,532 :: plutusLogger | INFO | [STEP 46] Total expenditures: 62632.23
2021-04-05 20:09:30,532 :: plutusLogger | INFO | [STEP 46] Free cash: 1008445.14
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Amount deposited: 1008445.1425802048 to account "rado_current_account"
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Discount factor: 0.9445
2021-04-05 20:09:30,532 :: plutusLogger | INFO | [STEP 46] Discounted free cash: 952501.75
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] New outstanding value of account rado_current_account is: 983445.14 
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] New outstanding value of account rado_saving_account is: 1175000.00 
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Real-estate price: 2489999.9999999967
2021-04-05 20:09:30,532 :: plutusLogger | DEBUG | [STEP 46] Real-estate price: 196062.99212598402
2021-04-05 20:09:30,532 :: plutusLogger | INFO | [STEP 46] Portfolio value: 2686062.99
2021-04-05 20:09:30,532 :: plutusLogger | INFO | 
2021-04-05 20:09:30,533 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 47 <<<<<<<
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Account "rado_current_account" value: 983445.1425802048
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] cash from PRIMARY current account "rado_current_account": 983445.14
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Account "rado_saving_account" value: 1175000.0
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Share "rado_O2_share" value: 63708.33333333343
2021-04-05 20:09:30,533 :: plutusLogger | INFO | [STEP 47] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,533 :: plutusLogger | INFO | [STEP 47] Total cash: 1093445.14
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Expenditures from the current account: 0.00
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Expenditures from the current account: 0.00
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Interest payment: -29.28346446363075
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Principal payment: 4328.1824259220675
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Outstanding amount: -21567.641344027266
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,533 :: plutusLogger | DEBUG | [STEP 47] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,533 :: plutusLogger | INFO | [STEP 47] Total expenditures: 62632.23
2021-04-05 20:09:30,533 :: plutusLogger | INFO | [STEP 47] Free cash: 1030812.91
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 47] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 47] Amount deposited: 1030812.9102854129 to account "rado_current_account"
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 47] Discount factor: 0.9434
2021-04-05 20:09:30,534 :: plutusLogger | INFO | [STEP 47] Discounted free cash: 972421.42
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 47] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 47] New outstanding value of account rado_current_account is: 1005812.91 
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 47] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 47] New outstanding value of account rado_saving_account is: 1200000.00 
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 47] Real-estate price: 2504999.9999999967
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 47] Real-estate price: 197244.09448818877
2021-04-05 20:09:30,534 :: plutusLogger | INFO | [STEP 47] Portfolio value: 2702244.09
2021-04-05 20:09:30,534 :: plutusLogger | INFO | 
2021-04-05 20:09:30,534 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 48 <<<<<<<
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Account "rado_current_account" value: 1005812.9102854129
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] cash from PRIMARY current account "rado_current_account": 1005812.91
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Account "rado_saving_account" value: 1200000.0
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Share "rado_O2_share" value: 64000.000000000095
2021-04-05 20:09:30,534 :: plutusLogger | INFO | [STEP 48] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,534 :: plutusLogger | INFO | [STEP 48] Total cash: 1115812.91
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Expenditures from the current account: 0.00
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,534 :: plutusLogger | DEBUG | [STEP 48] Expenditures from the current account: 0.00
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Interest payment: -36.63544557067645
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Principal payment: 4335.534407029114
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Outstanding amount: -25903.17575105638
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,535 :: plutusLogger | INFO | [STEP 48] Total expenditures: 62632.23
2021-04-05 20:09:30,535 :: plutusLogger | INFO | [STEP 48] Free cash: 1053180.68
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Amount deposited: 1053180.677990621 to account "rado_current_account"
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Discount factor: 0.9422
2021-04-05 20:09:30,535 :: plutusLogger | INFO | [STEP 48] Discounted free cash: 992290.23
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] New outstanding value of account rado_current_account is: 1028180.68 
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] New outstanding value of account rado_saving_account is: 1225000.00 
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Real-estate price: 2519999.9999999967
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 48] Real-estate price: 198425.1968503935
2021-04-05 20:09:30,535 :: plutusLogger | INFO | [STEP 48] Portfolio value: 2718425.20
2021-04-05 20:09:30,535 :: plutusLogger | INFO | 
2021-04-05 20:09:30,535 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 49 <<<<<<<
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 49] Cash-flow from employee agreement: 0.00
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 49] cash from the employee contract "rado_employee_contract": 0.00
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 49] Account "rado_current_account" value: 1028180.677990621
2021-04-05 20:09:30,535 :: plutusLogger | DEBUG | [STEP 49] cash from PRIMARY current account "rado_current_account": 1028180.68
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Account "rado_saving_account" value: 1225000.0
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Share "rado_O2_share" value: 64291.666666666766
2021-04-05 20:09:30,536 :: plutusLogger | INFO | [STEP 49] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,536 :: plutusLogger | INFO | [STEP 49] Total cash: 1038180.68
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Expenditures from the current account: 0.00
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Expenditures from the current account: 0.00
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Interest payment: -43.99991497439714
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Principal payment: 4342.898876432834
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Outstanding amount: -30246.074627489215
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,536 :: plutusLogger | INFO | [STEP 49] Total expenditures: 62632.23
2021-04-05 20:09:30,536 :: plutusLogger | INFO | [STEP 49] Free cash: 975548.45
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,536 :: plutusLogger | DEBUG | [STEP 49] Amount deposited: 975548.4456958292 to account "rado_current_account"
